r_id,timestamp,x,y,z,activity
2812,2024-09-11T09:14:46.812+0100,2.579,-0.162,9.337,7
2812,2024-09-11T09:14:46.904+0100,2.691,0.338,8.978,7
2812,2024-09-11T09:14:46.908+0100,2.959,0.139,9.409,7
2812,2024-09-11T09:14:47.001+0100,2.595,0.237,9.907,7
2812,2024-09-11T09:14:47.097+0100,2.1,0.632,10.915,7
2812,2024-09-11T09:14:47.106+0100,2.636,1.595,9.395,7
2812,2024-09-11T09:14:47.219+0100,1.86,2.277,9.359,7
2812,2024-09-11T09:14:47.224+0100,2.229,2.409,8.705,7
2812,2024-09-11T09:14:47.389+0100,1.688,2.859,9.105,7
2812,2024-09-11T09:14:47.394+0100,0.97,2.885,8.066,7
2812,2024-09-11T09:14:47.397+0100,0.943,2.945,8.746,7
2812,2024-09-11T09:14:47.477+0100,-0.203,3.503,8.262,7
2812,2024-09-11T09:14:47.486+0100,1.611,4.092,8.942,7
2812,2024-09-11T09:14:47.574+0100,1.908,4.106,8.578,7
2812,2024-09-11T09:14:47.669+0100,2.507,4.037,8.423,7
2812,2024-09-11T09:14:47.676+0100,2.61,3.972,9.009,7
2812,2024-09-11T09:14:47.768+0100,2.344,4.159,8.236,7
2812,2024-09-11T09:14:47.776+0100,2.25,3.975,8.159,7
2812,2024-09-11T09:14:47.862+0100,2.43,4.355,8.789,7
2812,2024-09-11T09:14:47.956+0100,1.776,4.152,8.535,7
2812,2024-09-11T09:14:47.964+0100,2.018,4.25,7.886,7
2812,2024-09-11T09:14:48.051+0100,2.006,4.654,8.818,7
2812,2024-09-11T09:14:48.059+0100,1.956,4.487,7.977,7
2812,2024-09-11T09:14:48.147+0100,1.523,4.451,8.375,7
2812,2024-09-11T09:14:48.243+0100,1.453,4.475,8.351,7
2812,2024-09-11T09:14:48.250+0100,1.48,4.595,8.511,7
2812,2024-09-11T09:14:48.341+0100,1.491,4.482,8.593,7
2812,2024-09-11T09:14:48.349+0100,1.491,4.451,8.365,7
2812,2024-09-11T09:14:48.434+0100,1.384,4.444,8.48,7
2812,2024-09-11T09:14:48.533+0100,1.523,4.537,8.406,7
2812,2024-09-11T09:14:48.541+0100,1.432,4.578,8.473,7
2812,2024-09-11T09:14:48.624+0100,1.302,4.453,8.37,7
2812,2024-09-11T09:14:48.632+0100,1.369,4.504,8.516,7
2812,2024-09-11T09:14:48.722+0100,1.31,4.463,8.511,7
2812,2024-09-11T09:14:48.815+0100,1.432,4.587,8.478,7
2812,2024-09-11T09:14:48.823+0100,1.226,4.377,8.265,7
2812,2024-09-11T09:14:48.910+0100,1.254,4.631,8.703,7
2812,2024-09-11T09:14:48.918+0100,0.97,4.425,8.775,7
2812,2024-09-11T09:14:49.007+0100,1.005,4.291,8.399,7
2812,2024-09-11T09:14:49.102+0100,1.149,4.571,8.531,7
2812,2024-09-11T09:14:49.110+0100,2.121,4.858,8.03,7
2812,2024-09-11T09:14:49.197+0100,1.812,4.899,8.423,7
2812,2024-09-11T09:14:49.205+0100,2.279,4.791,8.315,7
2812,2024-09-11T09:14:49.295+0100,2.634,4.858,7.898,7
2812,2024-09-11T09:14:49.387+0100,3.029,4.894,7.372,7
2812,2024-09-11T09:14:49.390+0100,3.098,4.793,7.843,7
2812,2024-09-11T09:14:49.481+0100,2.071,4.528,8.267,7
2812,2024-09-11T09:14:49.484+0100,2.277,4.757,8.959,7
2812,2024-09-11T09:14:49.577+0100,2.183,4.336,8.104,7
2812,2024-09-11T09:14:49.672+0100,2.32,4.614,8.313,7
2812,2024-09-11T09:14:49.675+0100,1.884,4.477,8.902,7
2812,2024-09-11T09:14:49.768+0100,1.762,4.262,8.423,7
2812,2024-09-11T09:14:49.772+0100,2.176,4.489,8.42,7
2812,2024-09-11T09:14:49.863+0100,2.258,4.619,8.296,7
2812,2024-09-11T09:14:49.958+0100,2.181,4.506,8.167,7
2812,2024-09-11T09:14:49.961+0100,2.32,4.532,8.475,7
2812,2024-09-11T09:14:50.055+0100,2.248,4.446,8.159,7
2812,2024-09-11T09:14:50.059+0100,2.526,4.473,8.011,7
2812,2024-09-11T09:14:50.149+0100,3.067,4.528,7.63,7
2812,2024-09-11T09:14:50.244+0100,2.808,4.324,8.763,7
2812,2024-09-11T09:14:50.248+0100,2.835,4.75,7.851,7
2812,2024-09-11T09:14:50.340+0100,1.875,4.123,8.454,7
2812,2024-09-11T09:14:50.343+0100,2.14,4.257,8.478,7
2812,2024-09-11T09:14:50.436+0100,1.786,4.192,8.806,7
2812,2024-09-11T09:14:50.531+0100,1.695,4.03,8.789,7
2812,2024-09-11T09:14:50.534+0100,1.968,4.403,8.514,7
2812,2024-09-11T09:14:50.627+0100,1.745,4.147,8.88,7
2812,2024-09-11T09:14:50.630+0100,1.786,4.147,8.449,7
2812,2024-09-11T09:14:50.722+0100,1.65,4.133,8.971,7
2812,2024-09-11T09:14:50.819+0100,1.638,4.008,8.418,7
2812,2024-09-11T09:14:50.823+0100,1.784,4.231,8.832,7
2812,2024-09-11T09:14:50.913+0100,1.482,4.212,8.463,7
2812,2024-09-11T09:14:50.917+0100,1.597,4.259,8.775,7
2812,2024-09-11T09:14:51.008+0100,1.575,4.137,8.387,7
2812,2024-09-11T09:14:51.104+0100,1.396,4.171,8.861,7
2812,2024-09-11T09:14:51.108+0100,1.59,4.159,8.559,7
2812,2024-09-11T09:14:51.202+0100,1.729,4.307,8.61,7
2812,2024-09-11T09:14:51.206+0100,1.592,4.219,8.626,7
2812,2024-09-11T09:14:51.295+0100,1.501,4.235,8.44,7
2812,2024-09-11T09:14:51.389+0100,1.487,4.283,8.722,7
2812,2024-09-11T09:14:51.393+0100,1.523,4.257,8.653,7
2812,2024-09-11T09:14:51.488+0100,1.602,4.401,8.782,7
2812,2024-09-11T09:14:51.492+0100,1.343,4.149,8.286,7
2812,2024-09-11T09:14:51.585+0100,1.286,4.331,9.1,7
2812,2024-09-11T09:14:51.678+0100,1.645,4.377,8.382,7
2812,2024-09-11T09:14:51.686+0100,1.86,4.681,8.475,7
2812,2024-09-11T09:14:51.773+0100,1.92,4.609,8.27,7
2812,2024-09-11T09:14:51.781+0100,2.176,4.892,8.131,7
2812,2024-09-11T09:14:51.870+0100,2.294,4.968,8.133,7
2812,2024-09-11T09:14:51.966+0100,2.404,4.968,7.922,7
2812,2024-09-11T09:14:51.973+0100,2.351,5.076,8.049,7
2812,2024-09-11T09:14:52.061+0100,2.6,5.208,7.728,7
2812,2024-09-11T09:14:52.068+0100,2.49,5.186,7.846,7
2812,2024-09-11T09:14:52.153+0100,3.067,4.947,6.443,7
2813,2024-09-11T10:00:23.926+0100,-0.306,0.194,9.895,8
2813,2024-09-11T10:00:24.004+0100,-0.298,0.196,9.883,8
2813,2024-09-11T10:00:24.080+0100,-0.296,0.196,9.876,8
2813,2024-09-11T10:00:24.157+0100,-0.31,0.196,9.883,8
2813,2024-09-11T10:00:24.233+0100,-0.296,0.189,9.879,8
2813,2024-09-11T10:00:24.309+0100,-0.301,0.194,9.876,8
2813,2024-09-11T10:00:24.385+0100,-0.308,0.204,9.874,8
2813,2024-09-11T10:00:24.459+0100,-0.306,0.194,9.879,8
2813,2024-09-11T10:00:24.536+0100,-0.298,0.196,9.883,8
2813,2024-09-11T10:00:24.617+0100,-0.306,0.192,9.881,8
2813,2024-09-11T10:00:24.691+0100,-0.294,0.194,9.883,8
2813,2024-09-11T10:00:24.767+0100,-0.303,0.201,9.886,8
2813,2024-09-11T10:00:24.844+0100,-0.306,0.184,9.883,8
2813,2024-09-11T10:00:24.920+0100,-0.289,0.206,9.855,8
2813,2024-09-11T10:00:24.999+0100,-0.291,0.194,9.895,8
2813,2024-09-11T10:00:25.072+0100,-0.294,0.194,9.876,8
2813,2024-09-11T10:00:25.149+0100,-0.286,0.201,9.874,8
2813,2024-09-11T10:00:25.224+0100,-0.291,0.187,9.883,8
2813,2024-09-11T10:00:25.299+0100,-0.286,0.189,9.869,8
2813,2024-09-11T10:00:25.379+0100,-0.301,0.211,9.881,8
2813,2024-09-11T10:00:25.454+0100,-0.313,0.192,9.886,8
2813,2024-09-11T10:00:25.529+0100,-0.318,0.196,9.862,8
2813,2024-09-11T10:00:25.607+0100,-0.31,0.201,9.879,8
2813,2024-09-11T10:00:25.683+0100,-0.303,0.192,9.871,8
2813,2024-09-11T10:00:25.760+0100,-0.301,0.194,9.888,8
2813,2024-09-11T10:00:25.836+0100,-0.301,0.194,9.881,8
2813,2024-09-11T10:00:25.912+0100,-0.296,0.192,9.876,8
2813,2024-09-11T10:00:25.989+0100,-0.31,0.199,9.89,8
2813,2024-09-11T10:00:26.067+0100,-0.296,0.196,9.881,8
2813,2024-09-11T10:00:26.140+0100,-0.313,0.211,9.893,8
2813,2024-09-11T10:00:26.218+0100,-0.308,0.201,9.89,8
2813,2024-09-11T10:00:26.295+0100,-0.301,0.204,9.883,8
2813,2024-09-11T10:00:26.371+0100,-0.301,0.189,9.89,8
2813,2024-09-11T10:00:26.450+0100,-0.294,0.187,9.879,8
2813,2024-09-11T10:00:26.524+0100,-0.298,0.194,9.883,8
2813,2024-09-11T10:00:26.600+0100,-0.296,0.194,9.888,8
2813,2024-09-11T10:00:26.679+0100,-0.306,0.194,9.886,8
2813,2024-09-11T10:00:26.755+0100,-0.31,0.196,9.876,8
2813,2024-09-11T10:00:26.829+0100,-0.298,0.199,9.883,8
2813,2024-09-11T10:00:26.907+0100,-0.308,0.194,9.876,8
2813,2024-09-11T10:00:26.981+0100,-0.296,0.199,9.883,8
2813,2024-09-11T10:00:27.059+0100,-0.296,0.196,9.886,8
2813,2024-09-11T10:00:27.137+0100,-0.298,0.199,9.874,8
2813,2024-09-11T10:00:27.213+0100,-0.315,0.192,9.883,8
2813,2024-09-11T10:00:27.288+0100,-0.306,0.196,9.881,8
2813,2024-09-11T10:00:27.363+0100,-0.306,0.201,9.876,8
2813,2024-09-11T10:00:27.439+0100,-0.306,0.196,9.883,8
2813,2024-09-11T10:00:27.518+0100,-0.31,0.189,9.876,8
2813,2024-09-11T10:00:27.595+0100,-0.308,0.189,9.883,8
2813,2024-09-11T10:00:27.671+0100,-0.301,0.196,9.874,8
2813,2024-09-11T10:00:27.745+0100,-0.291,0.189,9.879,8
2813,2024-09-11T10:00:27.824+0100,-0.298,0.196,9.883,8
2813,2024-09-11T10:00:27.897+0100,-0.306,0.187,9.89,8
2813,2024-09-11T10:00:27.967+0100,-0.306,0.199,9.883,8
2813,2024-09-11T10:00:28.044+0100,-0.301,0.192,9.881,8
2813,2024-09-11T10:00:28.130+0100,-0.306,0.194,9.881,8
2813,2024-09-11T10:00:28.203+0100,-0.301,0.192,9.881,8
2813,2024-09-11T10:00:28.280+0100,-0.301,0.201,9.886,8
2813,2024-09-11T10:00:28.358+0100,-0.298,0.201,9.883,8
2813,2024-09-11T10:00:28.433+0100,-0.303,0.192,9.874,8
2813,2024-09-11T10:00:28.508+0100,-0.303,0.196,9.881,8
2813,2024-09-11T10:00:28.585+0100,-0.308,0.199,9.886,8
2813,2024-09-11T10:00:28.659+0100,-0.298,0.194,9.883,8
2813,2024-09-11T10:00:28.739+0100,-0.31,0.196,9.883,8
2813,2024-09-11T10:00:28.817+0100,-0.306,0.204,9.876,8
2813,2024-09-11T10:00:28.893+0100,-0.296,0.194,9.874,8
2813,2024-09-11T10:00:28.965+0100,-0.303,0.194,9.881,8
2813,2024-09-11T10:00:29.045+0100,-0.301,0.184,9.881,8
2813,2024-09-11T10:00:29.120+0100,-0.306,0.194,9.89,8
2813,2024-09-11T10:00:29.196+0100,-0.298,0.192,9.881,8
2813,2024-09-11T10:00:29.274+0100,-0.303,0.192,9.89,8
2813,2024-09-11T10:00:29.348+0100,-0.296,0.194,9.876,8
2813,2024-09-11T10:00:29.424+0100,-0.303,0.194,9.876,8
2813,2024-09-11T10:00:29.502+0100,-0.298,0.189,9.886,8
2813,2024-09-11T10:00:29.576+0100,-0.294,0.196,9.883,8
2813,2024-09-11T10:00:29.657+0100,-0.303,0.204,9.879,8
2813,2024-09-11T10:00:29.732+0100,-0.303,0.194,9.879,8
2813,2024-09-11T10:00:29.808+0100,-0.303,0.196,9.879,8
2813,2024-09-11T10:00:29.883+0100,-0.306,0.196,9.881,8
2813,2024-09-11T10:00:29.960+0100,-0.301,0.189,9.888,8
2813,2024-09-11T10:00:30.038+0100,-0.296,0.199,9.881,8
2813,2024-09-11T10:00:30.114+0100,-0.303,0.196,9.879,8
2813,2024-09-11T10:00:30.190+0100,-0.31,0.192,9.881,8
2813,2024-09-11T10:00:30.267+0100,-0.306,0.204,9.89,8
2813,2024-09-11T10:00:30.339+0100,-0.308,0.199,9.886,8
2813,2024-09-11T10:00:30.418+0100,-0.296,0.192,9.874,8
2813,2024-09-11T10:00:30.494+0100,-0.301,0.189,9.881,8
2813,2024-09-11T10:00:30.572+0100,-0.298,0.196,9.879,8
2813,2024-09-11T10:00:30.649+0100,-0.308,0.194,9.886,8
2813,2024-09-11T10:00:30.723+0100,-0.303,0.199,9.879,8
2813,2024-09-11T10:00:30.798+0100,-0.301,0.192,9.883,8
2813,2024-09-11T10:00:30.878+0100,-0.306,0.199,9.893,8
2813,2024-09-11T10:00:30.952+0100,-0.294,0.189,9.881,8
2813,2024-09-11T10:00:31.029+0100,-0.31,0.204,9.888,8
2813,2024-09-11T10:00:31.103+0100,-0.301,0.196,9.89,8
2813,2024-09-11T10:00:31.179+0100,-0.301,0.196,9.883,8
2813,2024-09-11T10:00:31.259+0100,-0.298,0.192,9.883,8
2813,2024-09-11T10:00:31.336+0100,-0.308,0.194,9.881,8
2813,2024-09-11T10:00:31.410+0100,-0.298,0.208,9.883,8
2813,2024-09-11T10:00:31.486+0100,-0.308,0.192,9.883,8
2813,2024-09-11T10:00:31.563+0100,-0.306,0.192,9.874,8
2813,2024-09-11T10:00:31.637+0100,-0.301,0.199,9.883,8
2813,2024-09-11T10:00:31.718+0100,-0.308,0.192,9.886,8
2813,2024-09-11T10:00:31.792+0100,-0.308,0.194,9.881,8
2813,2024-09-11T10:00:31.868+0100,-0.306,0.194,9.886,8
2813,2024-09-11T10:00:31.944+0100,-0.298,0.204,9.888,8
2813,2024-09-11T10:00:32.019+0100,-0.303,0.187,9.879,8
2813,2024-09-11T10:00:32.099+0100,-0.296,0.206,9.883,8
2813,2024-09-11T10:00:32.173+0100,-0.308,0.192,9.879,8
2813,2024-09-11T10:00:32.251+0100,-0.298,0.204,9.879,8
2813,2024-09-11T10:00:32.328+0100,-0.306,0.199,9.879,8
2813,2024-09-11T10:00:32.404+0100,-0.301,0.192,9.867,8
2813,2024-09-11T10:00:32.479+0100,-0.301,0.194,9.881,8
2813,2024-09-11T10:00:32.558+0100,-0.303,0.196,9.886,8
2813,2024-09-11T10:00:32.631+0100,-0.303,0.196,9.881,8
2813,2024-09-11T10:00:32.710+0100,-0.301,0.192,9.89,8
2813,2024-09-11T10:00:32.784+0100,-0.298,0.196,9.876,8
2813,2024-09-11T10:00:32.860+0100,-0.306,0.189,9.883,8
2813,2024-09-11T10:00:32.938+0100,-0.303,0.206,9.886,8
2813,2024-09-11T10:00:33.015+0100,-0.306,0.194,9.881,8
2813,2024-09-11T10:00:33.093+0100,-0.303,0.194,9.881,8
2813,2024-09-11T10:00:33.166+0100,-0.303,0.192,9.888,8
2813,2024-09-11T10:00:33.243+0100,-0.296,0.201,9.883,8
2813,2024-09-11T10:00:33.319+0100,-0.303,0.192,9.888,8
2813,2024-09-11T10:00:33.398+0100,-0.313,0.194,9.881,8
2813,2024-09-11T10:00:33.472+0100,-0.298,0.204,9.881,8
2813,2024-09-11T10:00:33.550+0100,-0.308,0.208,9.886,8
2813,2024-09-11T10:00:33.627+0100,-0.298,0.189,9.879,8
2813,2024-09-11T10:00:33.701+0100,-0.303,0.194,9.886,8
2813,2024-09-11T10:00:33.778+0100,-0.296,0.199,9.881,8
2813,2024-09-11T10:00:33.856+0100,-0.298,0.189,9.879,8
2813,2024-09-11T10:00:33.931+0100,-0.301,0.192,9.881,8
2813,2024-09-11T10:00:34.009+0100,-0.308,0.192,9.876,8
2813,2024-09-11T10:00:34.083+0100,-0.298,0.199,9.876,8
2813,2024-09-11T10:00:34.157+0100,-0.294,0.187,9.876,8
2813,2024-09-11T10:00:34.236+0100,-0.296,0.192,9.871,8
2813,2024-09-11T10:00:34.313+0100,-0.301,0.199,9.883,8
2813,2024-09-11T10:00:34.387+0100,-0.298,0.192,9.876,8
2813,2024-09-11T10:00:34.467+0100,-0.298,0.194,9.874,8
2813,2024-09-11T10:00:34.539+0100,-0.306,0.194,9.879,8
2813,2024-09-11T10:00:34.619+0100,-0.303,0.192,9.879,8
2813,2024-09-11T10:00:34.697+0100,-0.301,0.201,9.881,8
2813,2024-09-11T10:00:34.768+0100,-0.296,0.192,9.883,8
2813,2024-09-11T10:00:34.846+0100,-0.298,0.199,9.876,8
2813,2024-09-11T10:00:34.922+0100,-0.301,0.192,9.881,8
2813,2024-09-11T10:00:34.996+0100,-0.306,0.192,9.879,8
2813,2024-09-11T10:00:35.078+0100,-0.296,0.187,9.883,8
2813,2024-09-11T10:00:35.151+0100,-0.308,0.189,9.881,8
2813,2024-09-11T10:00:35.227+0100,-0.298,0.187,9.879,8
2813,2024-09-11T10:00:35.306+0100,-0.303,0.192,9.879,8
2813,2024-09-11T10:00:35.381+0100,-0.303,0.189,9.876,8
2813,2024-09-11T10:00:35.459+0100,-0.306,0.192,9.871,8
2813,2024-09-11T10:00:35.532+0100,-0.298,0.194,9.89,8
2813,2024-09-11T10:00:35.612+0100,-0.301,0.199,9.879,8
2813,2024-09-11T10:00:35.687+0100,-0.296,0.201,9.881,8
2813,2024-09-11T10:00:35.761+0100,-0.301,0.192,9.879,8
2813,2024-09-11T10:00:35.838+0100,-0.303,0.199,9.883,8
2813,2024-09-11T10:00:35.917+0100,-0.303,0.196,9.881,8
2813,2024-09-11T10:00:35.992+0100,-0.301,0.192,9.879,8
2813,2024-09-11T10:00:36.067+0100,-0.31,0.187,9.881,8
2813,2024-09-11T10:00:36.147+0100,-0.303,0.201,9.881,8
2813,2024-09-11T10:00:36.219+0100,-0.301,0.199,9.879,8
2813,2024-09-11T10:00:36.299+0100,-0.308,0.194,9.881,8
2813,2024-09-11T10:00:36.376+0100,-0.301,0.192,9.876,8
2813,2024-09-11T10:00:36.452+0100,-0.301,0.194,9.879,8
2813,2024-09-11T10:00:36.524+0100,-0.308,0.196,9.881,8
2813,2024-09-11T10:00:36.602+0100,-0.301,0.194,9.881,8
2813,2024-09-11T10:00:36.679+0100,-0.298,0.199,9.883,8
2813,2024-09-11T10:00:36.757+0100,-0.301,0.189,9.867,8
2813,2024-09-11T10:00:36.831+0100,-0.294,0.196,9.876,8
2813,2024-09-11T10:00:36.910+0100,-0.301,0.194,9.883,8
2813,2024-09-11T10:00:36.984+0100,-0.306,0.199,9.886,8
2813,2024-09-11T10:00:37.060+0100,-0.31,0.201,9.876,8
2813,2024-09-11T10:00:37.137+0100,-0.298,0.201,9.874,8
2813,2024-09-11T10:00:37.216+0100,-0.306,0.187,9.881,8
2813,2024-09-11T10:00:37.292+0100,-0.294,0.196,9.876,8
2813,2024-09-11T10:00:37.368+0100,-0.308,0.194,9.879,8
2813,2024-09-11T10:00:37.442+0100,-0.306,0.189,9.883,8
2813,2024-09-11T10:00:37.517+0100,-0.296,0.196,9.879,8
2813,2024-09-11T10:00:37.597+0100,-0.303,0.187,9.883,8
2813,2024-09-11T10:00:37.673+0100,-0.289,0.192,9.879,8
2813,2024-09-11T10:00:37.747+0100,-0.296,0.201,9.869,8
2813,2024-09-11T10:00:37.828+0100,-0.294,0.199,9.874,8
2813,2024-09-11T10:00:37.900+0100,-0.308,0.196,9.883,8
2813,2024-09-11T10:00:37.976+0100,-0.296,0.194,9.879,8
2813,2024-09-11T10:00:38.053+0100,-0.301,0.187,9.881,8
2813,2024-09-11T10:00:38.128+0100,-0.298,0.184,9.879,8
2813,2024-09-11T10:00:38.208+0100,-0.301,0.187,9.883,8
2813,2024-09-11T10:00:38.280+0100,-0.308,0.196,9.881,8
2813,2024-09-11T10:00:38.359+0100,-0.306,0.199,9.874,8
2813,2024-09-11T10:00:38.438+0100,-0.296,0.196,9.874,8
2813,2024-09-11T10:00:38.510+0100,-0.296,0.187,9.886,8
2813,2024-09-11T10:00:38.590+0100,-0.298,0.201,9.883,8
2813,2024-09-11T10:00:38.664+0100,-0.301,0.194,9.876,8
2813,2024-09-11T10:00:38.740+0100,-0.303,0.196,9.869,8
2813,2024-09-11T10:00:38.819+0100,-0.294,0.189,9.879,8
2813,2024-09-11T10:00:38.896+0100,-0.291,0.194,9.886,8
2813,2024-09-11T10:00:38.970+0100,-0.296,0.184,9.881,8
2813,2024-09-11T10:00:39.048+0100,-0.306,0.192,9.869,8
2813,2024-09-11T10:00:39.119+0100,-0.296,0.204,9.883,8
2813,2024-09-11T10:00:39.199+0100,-0.306,0.204,9.879,8
2813,2024-09-11T10:00:39.274+0100,-0.301,0.199,9.874,8
2813,2024-09-11T10:00:39.353+0100,-0.308,0.196,9.876,8
2813,2024-09-11T10:00:39.428+0100,-0.291,0.189,9.888,8
2813,2024-09-11T10:00:39.503+0100,-0.294,0.182,9.876,8
2813,2024-09-11T10:00:39.580+0100,-0.301,0.196,9.879,8
2813,2024-09-11T10:00:39.657+0100,-0.306,0.204,9.876,8
2813,2024-09-11T10:00:39.735+0100,-0.294,0.194,9.883,8
2813,2024-09-11T10:00:39.811+0100,-0.303,0.187,9.879,8
2813,2024-09-11T10:00:39.888+0100,-0.306,0.192,9.881,8
2813,2024-09-11T10:00:39.959+0100,-0.296,0.194,9.881,8
2813,2024-09-11T10:00:40.036+0100,-0.303,0.196,9.879,8
2813,2024-09-11T10:00:40.117+0100,-0.303,0.187,9.879,8
2813,2024-09-11T10:00:40.193+0100,-0.308,0.204,9.871,8
2813,2024-09-11T10:00:40.268+0100,-0.303,0.206,9.883,8
2813,2024-09-11T10:00:40.344+0100,-0.303,0.194,9.879,8
2813,2024-09-11T10:00:40.419+0100,-0.298,0.192,9.886,8
2813,2024-09-11T10:00:40.498+0100,-0.296,0.192,9.871,8
2813,2024-09-11T10:00:40.575+0100,-0.308,0.192,9.876,8
2813,2024-09-11T10:00:40.648+0100,-0.318,0.182,9.929,8
2813,2024-09-11T10:00:40.728+0100,-0.318,0.199,9.847,8
2813,2024-09-11T10:00:40.803+0100,-0.313,0.194,9.902,8
2813,2024-09-11T10:00:40.871+0100,-0.31,0.189,9.89,8
2813,2024-09-11T10:00:40.958+0100,-0.303,0.194,9.869,8
2813,2024-09-11T10:00:41.030+0100,-0.31,0.192,9.902,8
2813,2024-09-11T10:00:41.109+0100,-0.303,0.199,9.879,8
2813,2024-09-11T10:00:41.183+0100,-0.306,0.196,9.9,8
2813,2024-09-11T10:00:41.260+0100,-0.301,0.187,9.883,8
2813,2024-09-11T10:00:41.339+0100,-0.303,0.192,9.879,8
2813,2024-09-11T10:00:41.416+0100,-0.291,0.201,9.888,8
2813,2024-09-11T10:00:41.489+0100,-0.303,0.194,9.879,8
2813,2024-09-11T10:00:41.568+0100,-0.318,0.187,9.893,8
2813,2024-09-11T10:00:41.645+0100,-0.303,0.194,9.862,8
2813,2024-09-11T10:00:41.718+0100,-0.303,0.187,9.876,8
2813,2024-09-11T10:00:41.797+0100,-0.313,0.196,9.874,8
2813,2024-09-11T10:00:41.871+0100,-0.296,0.201,9.864,8
2813,2024-09-11T10:00:41.948+0100,-0.298,0.187,9.886,8
2813,2024-09-11T10:00:42.024+0100,-0.306,0.189,9.874,8
2813,2024-09-11T10:00:42.100+0100,-0.298,0.189,9.874,8
2813,2024-09-11T10:00:42.179+0100,-0.306,0.201,9.879,8
2813,2024-09-11T10:00:42.251+0100,-0.301,0.196,9.881,8
2813,2024-09-11T10:00:42.331+0100,-0.301,0.192,9.881,8
2813,2024-09-11T10:00:42.408+0100,-0.298,0.187,9.883,8
2813,2024-09-11T10:00:42.480+0100,-0.303,0.194,9.871,8
2813,2024-09-11T10:00:42.559+0100,-0.294,0.206,9.879,8
2813,2024-09-11T10:00:42.636+0100,-0.296,0.199,9.893,8
2813,2024-09-11T10:00:42.713+0100,-0.306,0.192,9.881,8
2813,2024-09-11T10:00:42.788+0100,-0.294,0.189,9.876,8
2813,2024-09-11T10:00:42.864+0100,-0.303,0.194,9.883,8
2813,2024-09-11T10:00:42.940+0100,-0.301,0.189,9.881,8
2813,2024-09-11T10:00:43.019+0100,-0.308,0.199,9.883,8
2813,2024-09-11T10:00:43.095+0100,-0.301,0.201,9.883,8
2813,2024-09-11T10:00:43.169+0100,-0.308,0.189,9.879,8
2813,2024-09-11T10:00:43.244+0100,-0.31,0.201,9.893,8
2813,2024-09-11T10:00:43.319+0100,-0.303,0.192,9.881,8
2813,2024-09-11T10:00:43.399+0100,-0.301,0.189,9.881,8
2813,2024-09-11T10:00:43.473+0100,-0.306,0.187,9.89,8
2813,2024-09-11T10:00:43.551+0100,-0.301,0.192,9.876,8
2813,2024-09-11T10:00:43.629+0100,-0.306,0.192,9.886,8
2813,2024-09-11T10:00:43.703+0100,-0.298,0.196,9.886,8
2813,2024-09-11T10:00:43.778+0100,-0.303,0.196,9.879,8
2813,2024-09-11T10:00:43.857+0100,-0.298,0.196,9.864,8
2813,2024-09-11T10:00:43.935+0100,-0.301,0.194,9.874,8
2813,2024-09-11T10:00:44.008+0100,-0.303,0.192,9.883,8
2813,2024-09-11T10:00:44.087+0100,-0.306,0.196,9.879,8
2813,2024-09-11T10:00:44.159+0100,-0.303,0.199,9.879,8
2813,2024-09-11T10:00:44.239+0100,-0.298,0.204,9.876,8
2813,2024-09-11T10:00:44.317+0100,-0.306,0.194,9.881,8
2813,2024-09-11T10:00:44.390+0100,-0.303,0.196,9.879,8
2813,2024-09-11T10:00:44.469+0100,-0.301,0.196,9.879,8
2813,2024-09-11T10:00:44.545+0100,-0.301,0.196,9.883,8
2813,2024-09-11T10:00:44.619+0100,-0.303,0.196,9.895,8
2813,2024-09-11T10:00:44.698+0100,-0.294,0.199,9.876,8
2813,2024-09-11T10:00:44.771+0100,-0.294,0.206,9.876,8
2813,2024-09-11T10:00:44.852+0100,-0.301,0.199,9.876,8
2813,2024-09-11T10:00:44.927+0100,-0.289,0.196,9.883,8
2813,2024-09-11T10:00:45.000+0100,-0.308,0.199,9.881,8
2813,2024-09-11T10:00:45.079+0100,-0.31,0.192,9.881,8
2813,2024-09-11T10:00:45.155+0100,-0.301,0.184,9.876,8
2813,2024-09-11T10:00:45.229+0100,-0.31,0.192,9.874,8
2813,2024-09-11T10:00:45.309+0100,-0.301,0.194,9.879,8
2813,2024-09-11T10:00:45.383+0100,-0.31,0.204,9.883,8
2813,2024-09-11T10:00:45.459+0100,-0.306,0.192,9.879,8
2813,2024-09-11T10:00:45.535+0100,-0.303,0.192,9.874,8
2813,2024-09-11T10:00:45.613+0100,-0.296,0.192,9.876,8
2813,2024-09-11T10:00:45.691+0100,-0.301,0.184,9.876,8
2813,2024-09-11T10:00:45.763+0100,-0.303,0.192,9.876,8
2813,2024-09-11T10:00:45.843+0100,-0.306,0.199,9.876,8
2814,2024-09-11T15:07:50.270+0100,-0.466,-8.563,0.677,9
2814,2024-09-11T15:07:50.346+0100,-1.302,-10.287,-0.335,9
2814,2024-09-11T15:07:50.426+0100,-1.237,-10.469,-0.617,9
2814,2024-09-11T15:07:50.501+0100,-2.542,-10.318,-1.144,9
2814,2024-09-11T15:07:50.576+0100,3.232,-15.701,-3.38,9
2814,2024-09-11T15:07:50.655+0100,6.402,-11.587,3.06,9
2814,2024-09-11T15:07:50.732+0100,1.559,-8.331,0.476,9
2814,2024-09-11T15:07:50.807+0100,0.936,-6.863,-0.291,9
